GM5 IC AXIAL
PERFORM ELEMENT RESULT TIME HISTORIES
Structure = Aitana2022  (Aitana 2022 For Production)
Analysis Series = GM5  (Gebze)
Load Case =, [2] = [1] + Gebze
Element level result type =, Axial Force at I                    
Units =, kN, m
Element group number =, 5, group name =, Inclined Columns
Column 1 =, time (sec) or max/min indicator
Column, 2, = element number, 1, in group with node I = node, 4613, at,  16.2, -10.05,  34.3
Column, 3, = element number, 2, in group with node I = node, 4656, at,  15.894, -10.05,  35.95
Column, 4, = element number, 3, in group with node I = node, 4657, at,  15.589, -10.05,  37.6
Column, 5, = element number, 4, in group with node I = node, 4658, at,  15.274, -10.05,  39.3
Column, 6, = element number, 5, in group with node I = node, 4557, at,  16.2, -2.65,  34.266
Column, 7, = element number, 6, in group with node I = node, 4659, at,  15.894, -2.65,  35.95
Column, 8, = element number, 7, in group with node I = node, 4660, at,  15.589, -2.65,  37.6
Column, 9, = element number, 8, in group with node I = node, 4661, at,  15.274, -2.65,  39.3
Column, 10, = element number, 9, in group with node I = node, 4620, at,  16.2,  9.55,  32.878
Column, 11, = element number, 10, in group with node I = node, 4704, at,  15.976,  9.55,  34.3
Column, 12, = element number, 11, in group with node I = node, 4705, at,  15.716,  9.55,  35.95
Column, 13, = element number, 12, in group with node I = node, 4706, at,  15.456,  9.55,  37.6
Column, 14, = element number, 13, in group with node I = node, 4707, at,  15.188,  9.55,  39.3
Column, 15, = element number, 14, in group with node I = node, 4617, at,  16.2,  2.65,  33.663
Column, 16, = element number, 15, in group with node I = node, 4708, at,  16.091,  2.65,  34.3
Column, 17, = element number, 16, in group with node I = node, 4709, at,  15.807,  2.65,  35.95
Column, 18, = element number, 17, in group with node I = node, 4710, at,  15.524,  2.65,  37.6
Column, 19, = element number, 18, in group with node I = node, 4711, at,  15.232,  2.65,  39.3
0,-19900,-19835,-19133,-19042,-16824,-16767,-16225,-16144,-29707,-29633,-28740,-28568,-28579,-17967,-17929,-17984,-17767,-17686
 .02,-19900,-19835,-19133,-19042,-16824,-16767,-16225,-16144,-29707,-29633,-28740,-28568,-28579,-17967,-17929,-17984,-17767,-17686
 .04,-19899,-19834,-19132,-19042,-16824,-16767,-16225,-16144,-29707,-29633,-28740,-28568,-28579,-17967,-17929,-17984,-17767,-17686
 .06,-19899,-19833,-19131,-19041,-16824,-16767,-16225,-16143,-29707,-29633,-28740,-28568,-28579,-17967,-17929,-17984,-17767,-17686
 .08,-19898,-19832,-19131,-19040,-16823,-16767,-16224,-16143,-29707,-29633,-28740,-28568,-28580,-17968,-17929,-17984,-17767,-17686
 .1,-19896,-19831,-19129,-19039,-16823,-16766,-16224,-16142,-29708,-29634,-28741,-28568,-28580,-17968,-17929,-17984,-17767,-17686
 .12,-19895,-19830,-19128,-19037,-16822,-16765,-16223,-16141,-29709,-29635,-28742,-28569,-28581,-17968,-17930,-17984,-17768,-17686
 .14,-19894,-19829,-19126,-19036,-16821,-16764,-16222,-16141,-29711,-29637,-28743,-28571,-28583,-17970,-17931,-17985,-17769,-17687
 .16,-19895,-19829,-19126,-19035,-16821,-16764,-16222,-16140,-29714,-29640,-28745,-28574,-28586,-17972,-17933,-17987,-17770,-17689
 .18,-19896,-19831,-19126,-19036,-16821,-16765,-16222,-16141,-29718,-29644,-28748,-28577,-28589,-17974,-17935,-17989,-17773,-17692
 .2,-19900,-19834,-19128,-19037,-16822,-16766,-16223,-16142,-29722,-29648,-28751,-28582,-28593,-17978,-17939,-17992,-17776,-17695
 .22,-19904,-19839,-19131,-19040,-16823,-16767,-16224,-16143,-29728,-29654,-28756,-28587,-28598,-17982,-17943,-17996,-17781,-17699
 .24,-19911,-19846,-19135,-19045,-16825,-16768,-16226,-16145,-29734,-29661,-28761,-28594,-28604,-17987,-17949,-18000,-17786,-17704
 .26,-19921,-19856,-19142,-19052,-16826,-16770,-16228,-16147,-29743,-29669,-28769,-28602,-28612,-17994,-17955,-18006,-17792,-17711
 .28,-19935,-19869,-19153,-19063,-16828,-16771,-16230,-16149,-29753,-29679,-28777,-28613,-28621,-18002,-17963,-18013,-17800,-17718
 .3,-19953,-19888,-19169,-19078,-16831,-16774,-16234,-16153,-29764,-29691,-28787,-28625,-28631,-18011,-17972,-18021,-17809,-17727
 .32,-19978,-19913,-19189,-19099,-16835,-16779,-16240,-16158,-29776,-29703,-28797,-28638,-28642,-18022,-17983,-18031,-17819,-17737
 .34,-20011,-19946,-19217,-19126,-16843,-16786,-16248,-16167,-29788,-29715,-28807,-28651,-28653,-18033,-17994,-18042,-17830,-17749
 .36,-20052,-19987,-19252,-19162,-16854,-16797,-16260,-16179,-29799,-29725,-28816,-28664,-28662,-18045,-18006,-18053,-17842,-17761
 .38,-20103,-20038,-19297,-19207,-16869,-16812,-16276,-16195,-29808,-29735,-28823,-28675,-28669,-18058,-18019,-18065,-17855,-17773
 .4,-20163,-20098,-19351,-19261,-16887,-16831,-16296,-16215,-29815,-29741,-28828,-28685,-28674,-18070,-18031,-18078,-17868,-17786
 .42,-20232,-20167,-19414,-19324,-16909,-16853,-16320,-16238,-29819,-29746,-28830,-28692,-28676,-18082,-18043,-18090,-17881,-17799
 .44,-20310,-20245,-19487,-19396,-16935,-16878,-16347,-16265,-29821,-29747,-28830,-28697,-28676,-18093,-18055,-18101,-17893,-17811
 .46,-20397,-20331,-19569,-19478,-16963,-16906,-16377,-16295,-29819,-29745,-28828,-28699,-28672,-18104,-18065,-18112,-17904,-17822
 .48,-20492,-20427,-19659,-19569,-16994,-16938,-16410,-16329,-29814,-29740,-28822,-28698,-28665,-18113,-18074,-18122,-17914,-17833
 .5,-20596,-20530,-19759,-19668,-17030,-16973,-16447,-16365,-29806,-29732,-28812,-28694,-28655,-18121,-18082,-18131,-17923,-17842
 .52,-20707,-20642,-19866,-19775,-17068,-17012,-16487,-16405,-29794,-29721,-28800,-28686,-28641,-18128,-18089,-18139,-17931,-17850
 .54,-20825,-20760,-19980,-19889,-17110,-17053,-16530,-16448,-29780,-29706,-28784,-28675,-28625,-18134,-18096,-18146,-17939,-17857
 .56,-20949,-20883,-20099,-20008,-17154,-17097,-16575,-16494,-29764,-29690,-28767,-28663,-28607,-18140,-18101,-18152,-17945,-17864
 .58,-21076,-21010,-20222,-20132,-17199,-17143,-16621,-16540,-29747,-29673,-28749,-28649,-28587,-18145,-18106,-18158,-17952,-17870
 .6,-21206,-21140,-20349,-20258,-17246,-17189,-16669,-16587,-29729,-29655,-28730,-28635,-28568,-18150,-18111,-18164,-17958,-17876
 .62,-21337,-21272,-20478,-20387,-17293,-17236,-16717,-16636,-29711,-29637,-28711,-28620,-28548,-18154,-18115,-18169,-17963,-17882
 .64,-21471,-21405,-20609,-20518,-17341,-17284,-16766,-16684,-29691,-29618,-28692,-28604,-28527,-18157,-18118,-18174,-17968,-17886
 .66,-21605,-21540,-20741,-20651,-17389,-17332,-16815,-16734,-29671,-29597,-28671,-28586,-28505,-18160,-18121,-18178,-17972,-17891
 .68,-21739,-21674,-20874,-20784,-17438,-17381,-16864,-16783,-29649,-29575,-28649,-28567,-28482,-18162,-18123,-18181,-17975,-17894
 .7,-21872,-21807,-21007,-20916,-17486,-17429,-16913,-16831,-29628,-29554,-28627,-28548,-28459,-18164,-18125,-18184,-17978,-17897
 .72,-22002,-21937,-21137,-21046,-17533,-17476,-16959,-16878,-29608,-29534,-28608,-28531,-28439,-18165,-18127,-18187,-17981,-17900
 .74,-22129,-22063,-21263,-21172,-17577,-17520,-17003,-16922,-29592,-29518,-28591,-28516,-28422,-18168,-18129,-18190,-17985,-17904
 .76,-22251,-22185,-21385,-21294,-17618,-17562,-17045,-16964,-29579,-29506,-28579,-28505,-28408,-18171,-18133,-18194,-17989,-17908
 .78,-22368,-22303,-21502,-21412,-17658,-17601,-17085,-17003,-29570,-29496,-28570,-28497,-28399,-18176,-18137,-18199,-17995,-17913
 .8,-22481,-22416,-21616,-21525,-17696,-17639,-17123,-17042,-29564,-29490,-28563,-28492,-28392,-18181,-18142,-18205,-18000,-17919
 .82,-22591,-22526,-21725,-21635,-17733,-17676,-17160,-17078,-29559,-29485,-28558,-28487,-28386,-18187,-18148,-18212,-18007,-17926
 .84,-22696,-22631,-21831,-21740,-17768,-17711,-17195,-17114,-29555,-29481,-28554,-28484,-28382,-18193,-18154,-18218,-18014,-17933
 .86,-22796,-22731,-21932,-21842,-17801,-17745,-17228,-17147,-29554,-29480,-28553,-28484,-28381,-18200,-18161,-18226,-18022,-17940
 .88,-22892,-22827,-22029,-21939,-17831,-17775,-17258,-17177,-29556,-29482,-28555,-28486,-28383,-18208,-18169,-18234,-18030,-17949
 .9,-22983,-22918,-22122,-22031,-17859,-17802,-17286,-17205,-29561,-29487,-28560,-28491,-28388,-18217,-18178,-18243,-18039,-17958
 .92,-23071,-23006,-22210,-22120,-17884,-17827,-17312,-17230,-29567,-29494,-28567,-28498,-28395,-18226,-18188,-18252,-18049,-17967
 .94,-23157,-23091,-22296,-22206,-17909,-17852,-17337,-17256,-29574,-29501,-28574,-28506,-28402,-18236,-18197,-18262,-18058,-17977
 .96,-23241,-23176,-22381,-22291,-17935,-17878,-17364,-17283,-29579,-29505,-28579,-28511,-28407,-18245,-18206,-18272,-18067,-17986
 .98,-23325,-23260,-22465,-22375,-17963,-17906,-17392,-17310,-29580,-29506,-28581,-28513,-28408,-18253,-18214,-18280,-18076,-17994
 1,-23407,-23341,-22548,-22458,-17992,-17935,-17420,-17339,-29578,-29504,-28578,-28510,-28406,-18260,-18221,-18287,-18082,-18001
 1.02,-23486,-23420,-22629,-22538,-18020,-17964,-17449,-17367,-29573,-29500,-28573,-28506,-28401,-18266,-18227,-18293,-18088,-18007
 1.04,-23562,-23497,-22706,-22615,-18048,-17991,-17476,-17395,-29569,-29495,-28569,-28501,-28396,-18271,-18232,-18298,-18094,-18012
 1.06,-23635,-23570,-22781,-22690,-18073,-18016,-17501,-17420,-29566,-29492,-28566,-28498,-28394,-18277,-18238,-18304,-18100,-18018
 1.08,-23705,-23640,-22852,-22762,-18096,-18039,-17524,-17443,-29565,-29491,-28565,-28497,-28393,-18284,-18245,-18311,-18106,-18025
 1.1,-23773,-23708,-22921,-22830,-18117,-18060,-17546,-17465,-29565,-29491,-28565,-28497,-28393,-18291,-18253,-18318,-18114,-18032
 1.12,-23839,-23774,-22988,-22897,-18138,-18081,-17567,-17486,-29566,-29492,-28566,-28498,-28394,-18299,-18260,-18325,-18121,-18040
 1.14,-23906,-23840,-23054,-22964,-18159,-18102,-17589,-17508,-29566,-29492,-28565,-28498,-28394,-18307,-18268,-18333,-18128,-18047
 1.16,-23973,-23907,-23121,-23031,-18182,-18125,-17612,-17531,-29563,-29489,-28563,-28496,-28391,-18314,-18275,-18340,-18135,-18054
 1.18,-24039,-23974,-23188,-23098,-18206,-18149,-17636,-17555,-29559,-29485,-28558,-28492,-28387,-18321,-18282,-18347,-18142,-18061
 1.2,-24105,-24039,-23254,-23164,-18230,-18173,-17661,-17580,-29554,-29480,-28552,-28487,-28381,-18327,-18289,-18353,-18148,-18067
 1.22,-24170,-24105,-23320,-23229,-18255,-18199,-17686,-17605,-29548,-29474,-28547,-28482,-28376,-18334,-18295,-18360,-18155,-18074
 1.24,-24235,-24170,-23386,-23295,-18280,-18223,-17711,-17630,-29544,-29470,-28543,-28478,-28372,-18341,-18302,-18367,-18162,-18081
 1.26,-24299,-24234,-23450,-23360,-18303,-18246,-17735,-17654,-29541,-29467,-28540,-28476,-28369,-18348,-18310,-18375,-18169,-18088
 1.28,-24360,-24294,-23512,-23422,-18325,-18268,-17758,-17676,-29540,-29466,-28539,-28475,-28367,-18356,-18317,-18382,-18177,-18096
 1.3,-24418,-24353,-23572,-23481,-18347,-18290,-17780,-17699,-29540,-29466,-28540,-28477,-28369,-18364,-18326,-18391,-18185,-18103
 1.32,-24475,-24410,-23630,-23539,-18370,-18313,-17804,-17722,-29541,-29467,-28543,-28479,-28370,-18373,-18334,-18400,-18193,-18112
 1.34,-24533,-24468,-23689,-23599,-18393,-18336,-17827,-17746,-29541,-29467,-28543,-28479,-28371,-18380,-18342,-18409,-18201,-18120
 1.36,-24588,-24523,-23747,-23656,-18417,-18360,-17851,-17769,-29540,-29466,-28542,-28478,-28369,-18388,-18349,-18416,-18209,-18127
 1.38,-24638,-24573,-23800,-23709,-18440,-18383,-17874,-17792,-29539,-29466,-28542,-28477,-28368,-18395,-18356,-18423,-18215,-18134
 1.4,-24683,-24618,-23847,-23756,-18463,-18406,-17896,-17814,-29542,-29468,-28545,-28479,-28372,-18402,-18364,-18431,-18223,-18142
 1.42,-24725,-24660,-23891,-23801,-18484,-18427,-17917,-17835,-29548,-29475,-28552,-28486,-28379,-18412,-18373,-18441,-18232,-18151
 1.44,-24765,-24700,-23933,-23843,-18503,-18447,-17936,-17854,-29558,-29484,-28562,-28494,-28389,-18422,-18384,-18452,-18243,-18162
